"country","ADM0","ADM1","ADM2","decimalLatitude","decimalLongitude","locationRemarks","coordinateUncertaintyInMeters","Elevation","soilMoisture","materialSampleID","yearCollected","monthCollected","dayCollected","genus","species","scientific","susceptibility","nativeStatus","lifeStage","sex","occurrenceRemarks","individualCount","specimenDisposition","diagnosticLab","sampleType","testMethod","diseaseTested","BdDetected","BsalDetected","BdLoad","BsalLoad","fatal","basisOfRecord","eventRemarks","tmin","tmax","prec","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","collectorList","principalInvestigator","Sample_bcid","expeditionCode","projectId"
"Germany",NA,NA,NA,49.856404,6.448138,NA,100,NA,NA,"BsalGer5612_IR_2019_30",2019,3,6,"Salamandra","salamandra","Salamandra salamandra",NA,NA,NA,"female","female",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer5612_IR_2019_30","2014-2020",354
"Germany",NA,NA,NA,49.856404,6.448138,NA,100,NA,NA,"BsalGer5610_IR_2019_28",2019,3,6,"Rana","temporaria","Rana temporaria",NA,NA,NA,"female","female",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer5610_IR_2019_28","2014-2020",354
"Germany",NA,NA,NA,49.856404,6.448138,NA,100,NA,NA,"BsalGer5609_IR_2019_27",2019,3,6,"Rana","temporaria","Rana temporaria",NA,NA,NA,"male","male",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer5609_IR_2019_27","2014-2020",354
"Germany",NA,NA,NA,49.856404,6.448138,NA,100,NA,NA,"BsalGer5611_IR_2019_29",2019,3,6,"Salamandra","salamandra","Salamandra salamandra",NA,NA,NA,"female","female",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer5611_IR_2019_29","2014-2020",354
"Germany",NA,NA,NA,49.856404,6.448138,NA,100,NA,NA,"BsalGer5601_IR_2019_19",2019,3,6,"Rana","temporaria","Rana temporaria",NA,NA,NA,"male","male",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer5601_IR_2019_19","2014-2020",354
"Germany",NA,NA,NA,49.856404,6.448138,NA,100,NA,NA,"BsalGer5602_IR_2019_20",2019,3,6,"Rana","temporaria","Rana temporaria",NA,NA,NA,"male","male",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer5602_IR_2019_20","2014-2020",354
"Germany",NA,NA,NA,49.856404,6.448138,NA,100,NA,NA,"BsalGer5603_IR_2019_21",2019,3,6,"Rana","temporaria","Rana temporaria",NA,NA,NA,"male","male",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer5603_IR_2019_21","2014-2020",354
"Germany",NA,NA,NA,49.856404,6.448138,NA,100,NA,NA,"BsalGer5604_IR_2019_22",2019,3,6,"Rana","temporaria","Rana temporaria",NA,NA,NA,"male","male",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer5604_IR_2019_22","2014-2020",354
"Germany",NA,NA,NA,49.856404,6.448138,NA,100,NA,NA,"BsalGer5605_IR_2019_23",2019,3,6,"Rana","temporaria","Rana temporaria",NA,NA,NA,"male","male",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer5605_IR_2019_23","2014-2020",354
"Germany",NA,NA,NA,49.856404,6.448138,NA,100,NA,NA,"BsalGer5606_IR_2019_24",2019,3,6,"Rana","temporaria","Rana temporaria",NA,NA,NA,"male","male",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer5606_IR_2019_24","2014-2020",354
"Germany",NA,NA,NA,49.856404,6.448138,NA,100,NA,NA,"BsalGer5607_IR_2019_25",2019,3,6,"Rana","temporaria","Rana temporaria",NA,NA,NA,"male","male",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer5607_IR_2019_25","2014-2020",354
"Germany",NA,NA,NA,49.856404,6.448138,NA,100,NA,NA,"BsalGer5616_IR_2019_34",2019,3,6,"Rana","temporaria","Rana temporaria",NA,NA,NA,"male","male",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer5616_IR_2019_34","2014-2020",354
"Germany",NA,NA,NA,49.856404,6.448138,NA,100,NA,NA,"BsalGer5615_IR_2019_33",2019,3,6,"Rana","temporaria","Rana temporaria",NA,NA,NA,"male","male",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer5615_IR_2019_33","2014-2020",354
"Germany",NA,NA,NA,49.856404,6.448138,NA,100,NA,NA,"BsalGer5608_IR_2019_26",2019,3,6,"Rana","temporaria","Rana temporaria",NA,NA,NA,"male","male",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer5608_IR_2019_26","2014-2020",354
"Germany",NA,NA,NA,49.856404,6.448138,NA,100,NA,NA,"BsalGer5614_IR_2019_32",2019,3,6,"Salamandra","salamandra","Salamandra salamandra",NA,NA,NA,"female","female",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer5614_IR_2019_32","2014-2020",354
"Germany",NA,NA,NA,49.856404,6.448138,NA,100,NA,NA,"BsalGer5613_IR_2019_31",2019,3,6,"Salamandra","salamandra","Salamandra salamandra",NA,NA,NA,"female","female",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer5613_IR_2019_31","2014-2020",354
"Germany",NA,NA,NA,50.578169,6.278448,NA,100,NA,NA,"BsalGer1970_FSBE03",2015,11,19,"Salamandra","salamandra","Salamandra salamandra",NA,NA,NA,"not determined","not determined",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,TRUE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer1970_FSBE03","2014-2020",354
"Germany",NA,NA,NA,50.578169,6.278448,NA,100,NA,NA,"BsalGer1971_FSBE05",2015,11,19,"Salamandra","salamandra","Salamandra salamandra",NA,NA,NA,"not determined","not determined",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,TRUE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer1971_FSBE05","2014-2020",354
"Germany",NA,NA,NA,50.578169,6.278448,NA,100,NA,NA,"BsalGer1969_FSBE02",2015,11,19,"Salamandra","salamandra","Salamandra salamandra",NA,NA,NA,"not determined","not determined",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,TRUE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer1969_FSBE02","2014-2020",354
"Germany",NA,NA,NA,50.578169,6.278448,NA,100,NA,NA,"BsalGer1958_D",2015,11,19,"Salamandra","salamandra","Salamandra salamandra",NA,NA,NA,"not determined","not determined",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,TRUE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer1958_D","2014-2020",354
"Germany",NA,NA,NA,49.85641,6.448144,NA,100,NA,NA,"BsalGer2634_48",2016,3,28,"Salamandra","salamandra","Salamandra salamandra",NA,NA,NA,"not determined","not determined",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer2634_48","2014-2020",354
"Germany",NA,NA,NA,50.70178,6.270098,NA,100,NA,NA,"BsalGer3138_SO_003",2017,4,1,"Salamandra","salamandra","Salamandra salamandra",NA,NA,NA,"","W",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer3138_SO_003","2014-2020",354
"Germany",NA,NA,NA,50.70178,6.270098,NA,100,NA,NA,"BsalGer3139_SO_004",2017,4,1,"Salamandra","salamandra","Salamandra salamandra",NA,NA,NA,"","W",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer3139_SO_004","2014-2020",354
"Germany",NA,NA,NA,50.70178,6.270098,NA,100,NA,NA,"BsalGer3137_SO_002",2017,4,1,"Salamandra","salamandra","Salamandra salamandra",NA,NA,NA,"","W",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer3137_SO_002","2014-2020",354
"Germany",NA,NA,NA,49.828069,6.403899,NA,100,NA,NA,"BsalGer2616_36",2016,3,25,"Salamandra","salamandra","Salamandra salamandra",NA,NA,NA,"not determined","not determined",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer2616_36","2014-2020",354
"Germany",NA,NA,NA,49.828069,6.403899,NA,100,NA,NA,"BsalGer2606_26a_und_b",2016,3,25,"Salamandra","salamandra","Salamandra salamandra",NA,NA,NA,"not determined","not determined",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer2606_26a_und_b","2014-2020",354
"Germany",NA,NA,NA,49.828069,6.403899,NA,100,NA,NA,"BsalGer2607_27",2016,3,25,"Salamandra","salamandra","Salamandra salamandra",NA,NA,NA,"not determined","not determined",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer2607_27","2014-2020",354
"Germany",NA,NA,NA,49.828069,6.403899,NA,100,NA,NA,"BsalGer2609_29",2016,3,25,"Salamandra","salamandra","Salamandra salamandra",NA,NA,NA,"not determined","not determined",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer2609_29","2014-2020",354
"Germany",NA,NA,NA,49.828069,6.403899,NA,100,NA,NA,"BsalGer2615_35",2016,3,25,"Salamandra","salamandra","Salamandra salamandra",NA,NA,NA,"not determined","not determined",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer2615_35","2014-2020",354
"Germany",NA,NA,NA,49.828069,6.403899,NA,100,NA,NA,"BsalGer2614_34",2016,3,25,"Salamandra","salamandra","Salamandra salamandra",NA,NA,NA,"not determined","not determined",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer2614_34","2014-2020",354
"Germany",NA,NA,NA,49.828069,6.403899,NA,100,NA,NA,"BsalGer2613_33",2016,3,25,"Salamandra","salamandra","Salamandra salamandra",NA,NA,NA,"not determined","not determined",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer2613_33","2014-2020",354
"Germany",NA,NA,NA,49.828069,6.403899,NA,100,NA,NA,"BsalGer2612_32",2016,3,25,"Salamandra","salamandra","Salamandra salamandra",NA,NA,NA,"not determined","not determined",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer2612_32","2014-2020",354
"Germany",NA,NA,NA,49.828069,6.403899,NA,100,NA,NA,"BsalGer2611_31",2016,3,25,"Salamandra","salamandra","Salamandra salamandra",NA,NA,NA,"not determined","not determined",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer2611_31","2014-2020",354
"Germany",NA,NA,NA,49.828069,6.403899,NA,100,NA,NA,"BsalGer2617_37",2016,3,25,"Salamandra","salamandra","Salamandra salamandra",NA,NA,NA,"not determined","not determined",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer2617_37","2014-2020",354
"Germany",NA,NA,NA,49.828069,6.403899,NA,100,NA,NA,"BsalGer2618_38",2016,3,25,"Salamandra","salamandra","Salamandra salamandra",NA,NA,NA,"not determined","not determined",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer2618_38","2014-2020",354
"Germany",NA,NA,NA,49.828069,6.403899,NA,100,NA,NA,"BsalGer2619_39",2016,3,25,"Salamandra","salamandra","Salamandra salamandra",NA,NA,NA,"not determined","not determined",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer2619_39","2014-2020",354
"Germany",NA,NA,NA,49.828069,6.403899,NA,100,NA,NA,"BsalGer2620_40",2016,3,25,"Salamandra","salamandra","Salamandra salamandra",NA,NA,NA,"not determined","not determined",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer2620_40","2014-2020",354
"Germany",NA,NA,NA,49.828069,6.403899,NA,100,NA,NA,"BsalGer2621_41",2016,3,25,"Salamandra","salamandra","Salamandra salamandra",NA,NA,NA,"not determined","not determined",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer2621_41","2014-2020",354
"Germany",NA,NA,NA,49.828069,6.403899,NA,100,NA,NA,"BsalGer2610_30",2016,3,25,"Salamandra","salamandra","Salamandra salamandra",NA,NA,NA,"not determined","not determined",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer2610_30","2014-2020",354
"Germany",NA,NA,NA,49.828069,6.403899,NA,100,NA,NA,"BsalGer2608_28",2016,3,25,"Salamandra","salamandra","Salamandra salamandra",NA,NA,NA,"not determined","not determined",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer2608_28","2014-2020",354
"Germany",NA,NA,NA,50.672648,6.230209,NA,100,NA,NA,"BsalGer0788_LE_2018_001",2018,3,12,"Salamandra","salamandra","Salamandra salamandra",NA,NA,NA,"male","male",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer0788_LE_2018_001","2014-2020",354
"Germany",NA,NA,NA,52.014698,8.511353,NA,100,NA,NA,"BsalGer5135_BG_3",2019,3,3,"Salamandra","salamandra","Salamandra salamandra",NA,NA,NA,"not determined","not determined",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer5135_BG_3","2014-2020",354
"Germany",NA,NA,NA,52.014698,8.511353,NA,100,NA,NA,"BsalGer5134_BG_2",2019,3,3,"Salamandra","salamandra","Salamandra salamandra",NA,NA,NA,"not determined","not determined",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer5134_BG_2","2014-2020",354
"Germany",NA,NA,NA,52.014698,8.511353,NA,100,NA,NA,"BsalGer5133_BG_1",2019,3,3,"Salamandra","salamandra","Salamandra salamandra",NA,NA,NA,"not determined","not determined",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer5133_BG_1","2014-2020",354
"Germany",NA,NA,NA,51.749378,9.36475,NA,100,NA,NA,"BsalGer5038",2019,3,13,"Salamandra","salamandra","Salamandra salamandra",NA,NA,NA,"not determined","not determined",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer5038","2014-2020",354
"Germany",NA,NA,NA,50.349104,7.678652,NA,100,NA,NA,"BsalGer2345_25a",2015,7,1,"Triturus","cristatus","Triturus cristatus",NA,NA,NA,"not determined","not determined",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer2345_25a","2014-2020",354
