principalInvestigator,country,locality,yearCollected,decimalLatitude,decimalLongitude,materialSampleID,basisOfRecord,genus,specificEpithet,sampleType,testMethod,diseaseTested,BdDetected,BsalDetected,BdLoad,BsalLoad,fatal,monthCollected,dayCollected,quantityDetected,dilutionFactor,cycleTimeFirstDetection,diagnosticLab,continentOcean,stateProvince,municipality,county,locationRemarks,verbatimEventDate,horizontalDatum,coordinateUncertaintyInMeters,georeferenceProtocol,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,locationID,habitat,eventRemarks,collectorList,occurrenceID,institutionCode,collectionCode,catalogNumber,otherCatalogNumbers,fieldNumber,infraspecificEpithet,taxonRemarks,lifeStage,establishmentMeans,sex,associatedReferences,occurrenceRemarks,individualCount,weightUnits,weight,lengthUnits,length,organismRemarks,diseaseLineage,geFALSEtypeMethod,diseaseTestedPositiveCount,specimenDisposition,zeScore,measurementRemarks,tissueID,tissueType,tissuePlate,tissueWell,tissueCatalogNumber,tissueBarcode,tissueInstitution,tissueOtherCatalogNumbers,tissueSamplingYear,tissueSamplingMonth,tissueSamplingDay,tissueRecordedBy,tissueContainer,tissuePreservative,associatedSequences,tissueRemarks,fromTissue,tissueBlocked,biosampleAccession,DiagFALSEstics_bcid,Sample_bcid,expeditionCode,projectId
Bsal Consortium Germany,Germany,Wasserleiche,2019,51.749378,9.36475,BsalGer5038,LivingSpecimen,Salamandra,salamandra,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,3,13,,,,Universities Trier and Braunschweig,,,,,,3/13/2019,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2c86a5a6765ab92d3a60bc0430e12ab25,https://n2t.net/ark:/21547/Dgt2BsalGer5038,2014-2020,354
Bsal Consortium Germany,Germany,Schmittenhöhe (Koblenz),2015,50.349104,7.678652,BsalGer2345_25a,LivingSpecimen,Triturus,cristatus,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,7,1,,,,Universities Trier and Braunschweig,,,,,,7/1/2015,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu270bb5cf439ee623d9a26475a21ebda7f,https://n2t.net/ark:/21547/Dgt2BsalGer2345_25a,2014-2020,354
Bsal Consortium Germany,Germany,Haftenbach,2018,50.613929,6.431371,BsalGer0523_HB_2018_023,LivingSpecimen,Salamandra,salamandra,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,4,10,,,,Universities Trier and Braunschweig,,,,,,4/10/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu220dd61a71023059a41b7fc603f0d53be,https://n2t.net/ark:/21547/Dgt2BsalGer0523_HB_2018_023,2014-2020,354
Bsal Consortium Germany,Germany,Haftenbach,2018,50.613929,6.431371,BsalGer0520_HB_2018_020,LivingSpecimen,Salamandra,salamandra,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,4,10,,,,Universities Trier and Braunschweig,,,,,,4/10/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,female,,female,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu226e666247b63ba5e8a0b50277eac4a9c,https://n2t.net/ark:/21547/Dgt2BsalGer0520_HB_2018_020,2014-2020,354
Bsal Consortium Germany,Germany,Haftenbach,2018,50.613929,6.431371,BsalGer0521_HB_2018_021,LivingSpecimen,Salamandra,salamandra,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,4,10,,,,Universities Trier and Braunschweig,,,,,,4/10/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,female,,female,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu204b1f9db3e8122f37cc118bbe61900a2,https://n2t.net/ark:/21547/Dgt2BsalGer0521_HB_2018_021,2014-2020,354
Bsal Consortium Germany,Germany,Haftenbach,2018,50.613929,6.431371,BsalGer0522_HB_2018_022,LivingSpecimen,Salamandra,salamandra,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,4,10,,,,Universities Trier and Braunschweig,,,,,,4/10/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,female,,female,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu20b623f40ecde5d764a5c409ad47a2474,https://n2t.net/ark:/21547/Dgt2BsalGer0522_HB_2018_022,2014-2020,354
Bsal Consortium Germany,Germany,Haftenbach,2018,50.613929,6.431371,BsalGer0518_HB_2018_018,LivingSpecimen,Lissotriton,helveticus,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,4,10,,,,Universities Trier and Braunschweig,,,,,,4/10/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,female,,female,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2394d45a4d9a78bbe8168d1cfecc0ba93,https://n2t.net/ark:/21547/Dgt2BsalGer0518_HB_2018_018,2014-2020,354
Bsal Consortium Germany,Germany,Haftenbach,2018,50.613929,6.431371,BsalGer0517_HB_2018_017,LivingSpecimen,Salamandra,salamandra,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,4,10,,,,Universities Trier and Braunschweig,,,,,,4/10/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,female,,female,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu227505cad65a08714f6fa75309e2af17b,https://n2t.net/ark:/21547/Dgt2BsalGer0517_HB_2018_017,2014-2020,354
Bsal Consortium Germany,Germany,Haftenbach,2018,50.613929,6.431371,BsalGer0516_HB_2018_016,LivingSpecimen,Salamandra,salamandra,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,4,10,,,,Universities Trier and Braunschweig,,,,,,4/10/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,female,,female,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu22ad7f2cfc63c3adc9dc9a3fbf321b06a,https://n2t.net/ark:/21547/Dgt2BsalGer0516_HB_2018_016,2014-2020,354
Bsal Consortium Germany,Germany,Haftenbach,2018,50.613929,6.431371,BsalGer0515_HB_2018_015,LivingSpecimen,Salamandra,salamandra,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,4,10,,,,Universities Trier and Braunschweig,,,,,,4/10/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,female,,female,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2e62d2f7a2b523fe4e56d60ef6fd57e8b,https://n2t.net/ark:/21547/Dgt2BsalGer0515_HB_2018_015,2014-2020,354
Bsal Consortium Germany,Germany,Haftenbach,2018,50.613929,6.431371,BsalGer0514_HB_2018_014,LivingSpecimen,Salamandra,salamandra,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,4,10,,,,Universities Trier and Braunschweig,,,,,,4/10/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,female,,female,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2c8109401fc75206e7d684e72471624a8,https://n2t.net/ark:/21547/Dgt2BsalGer0514_HB_2018_014,2014-2020,354
Bsal Consortium Germany,Germany,Haftenbach,2018,50.613929,6.431371,BsalGer0513_HB_2018_013,LivingSpecimen,Salamandra,salamandra,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,4,10,,,,Universities Trier and Braunschweig,,,,,,4/10/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,female,,female,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu277d33dc4c1f9cd97897e057bdce01934,https://n2t.net/ark:/21547/Dgt2BsalGer0513_HB_2018_013,2014-2020,354
Bsal Consortium Germany,Germany,Haftenbach,2018,50.613929,6.431371,BsalGer0512_HB_2018_012,LivingSpecimen,Salamandra,salamandra,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,4,10,,,,Universities Trier and Braunschweig,,,,,,4/10/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,female,,female,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2934d5aeb50c83791c03f50bbda23ce3e,https://n2t.net/ark:/21547/Dgt2BsalGer0512_HB_2018_012,2014-2020,354
Bsal Consortium Germany,Germany,Haftenbach,2018,50.613929,6.431371,BsalGer0519_HB_2018_019,LivingSpecimen,Lissotriton,helveticus,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,4,10,,,,Universities Trier and Braunschweig,,,,,,4/10/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,female,,female,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu23cc9c078888ba5782debe38c5b67ce75,https://n2t.net/ark:/21547/Dgt2BsalGer0519_HB_2018_019,2014-2020,354
Bsal Consortium Germany,Germany,Fleißbach,2018,49.880861,6.338427,BsalGer0412_FB_2018_001,LivingSpecimen,Salamandra,salamandra,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,3,13,,,,Universities Trier and Braunschweig,,,,,,3/13/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,female,,female,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu26b447e82b7d4edaa1377c8c801933ce3,https://n2t.net/ark:/21547/Dgt2BsalGer0412_FB_2018_001,2014-2020,354
Bsal Consortium Germany,Germany,Dalheim,2017,51.148773,6.19797,BsalGer3687_D_17,LivingSpecimen,Lissotriton,helveticus,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,4,28,,,,Universities Trier and Braunschweig,,,,,,4/28/2017,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2130e0a26d7938b56e199aeced4c2c0d7,https://n2t.net/ark:/21547/Dgt2BsalGer3687_D_17,2014-2020,354
Bsal Consortium Germany,Germany,Dalheim,2017,51.148773,6.19797,BsalGer3686_D_16,LivingSpecimen,Lissotriton,helveticus,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,4,28,,,,Universities Trier and Braunschweig,,,,,,4/28/2017,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu264039691ba1bcd6b790e03b0cf31a738,https://n2t.net/ark:/21547/Dgt2BsalGer3686_D_16,2014-2020,354
Bsal Consortium Germany,Germany,Dalheim,2017,51.148773,6.19797,BsalGer3685_D_15,LivingSpecimen,Lissotriton,helveticus,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,4,28,,,,Universities Trier and Braunschweig,,,,,,4/28/2017,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2c9418c499f873a12864a998a8baceb62,https://n2t.net/ark:/21547/Dgt2BsalGer3685_D_15,2014-2020,354
Bsal Consortium Germany,Germany,Dalheim,2017,51.148773,6.19797,BsalGer3684_D_14,LivingSpecimen,Lissotriton,helveticus,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,4,28,,,,Universities Trier and Braunschweig,,,,,,4/28/2017,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu26b9b31ae38d62f03b5440e039dd68b3d,https://n2t.net/ark:/21547/Dgt2BsalGer3684_D_14,2014-2020,354
Bsal Consortium Germany,Germany,Dalheim,2017,51.148773,6.19797,BsalGer3682_D_12,LivingSpecimen,Lissotriton,helveticus,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,4,28,,,,Universities Trier and Braunschweig,,,,,,4/28/2017,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu270f35dd29d3c3c3458983d0d6ca8eab3,https://n2t.net/ark:/21547/Dgt2BsalGer3682_D_12,2014-2020,354
Bsal Consortium Germany,Germany,Dalheim,2017,51.148773,6.19797,BsalGer3681_D_11,LivingSpecimen,Lissotriton,helveticus,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,4,28,,,,Universities Trier and Braunschweig,,,,,,4/28/2017,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu20ade4482c0c82e362ceafc159c5a9bb9,https://n2t.net/ark:/21547/Dgt2BsalGer3681_D_11,2014-2020,354
Bsal Consortium Germany,Germany,Dalheim,2017,51.148773,6.19797,BsalGer3680_D_10,LivingSpecimen,Lissotriton,helveticus,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,4,28,,,,Universities Trier and Braunschweig,,,,,,4/28/2017,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2c4b30bee542afcfd0345009af5f459b0,https://n2t.net/ark:/21547/Dgt2BsalGer3680_D_10,2014-2020,354
Bsal Consortium Germany,Germany,Dalheim,2017,51.148773,6.19797,BsalGer3679_D_09,LivingSpecimen,Lissotriton,vulgaris,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,4,28,,,,Universities Trier and Braunschweig,,,,,,4/28/2017,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu25061c8991122163db33e1e35846d7031,https://n2t.net/ark:/21547/Dgt2BsalGer3679_D_09,2014-2020,354
Bsal Consortium Germany,Germany,Dalheim,2017,51.148773,6.19797,BsalGer3678_D_08,LivingSpecimen,Lissotriton,helveticus,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,4,28,,,,Universities Trier and Braunschweig,,,,,,4/28/2017,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu24af821ed39deeb25bd8f89280a15956d,https://n2t.net/ark:/21547/Dgt2BsalGer3678_D_08,2014-2020,354
Bsal Consortium Germany,Germany,Dalheim,2017,51.148773,6.19797,BsalGer3677_D_07,LivingSpecimen,Lissotriton,helveticus,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,4,28,,,,Universities Trier and Braunschweig,,,,,,4/28/2017,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2283e71bb85726402b8ea89d5daf6d7a1,https://n2t.net/ark:/21547/Dgt2BsalGer3677_D_07,2014-2020,354
Bsal Consortium Germany,Germany,Dalheim,2017,51.148773,6.19797,BsalGer3676_D_06,LivingSpecimen,Lissotriton,vulgaris,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,4,28,,,,Universities Trier and Braunschweig,,,,,,4/28/2017,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu256d72d2161e15204d90735011e928ba4,https://n2t.net/ark:/21547/Dgt2BsalGer3676_D_06,2014-2020,354
Bsal Consortium Germany,Germany,Dalheim,2017,51.148773,6.19797,BsalGer3675_D_05,LivingSpecimen,Lissotriton,helveticus,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,4,28,,,,Universities Trier and Braunschweig,,,,,,4/28/2017,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu25c9a9ae7cc6f5c3885404ed67dd3405e,https://n2t.net/ark:/21547/Dgt2BsalGer3675_D_05,2014-2020,354
Bsal Consortium Germany,Germany,Dalheim,2017,51.148773,6.19797,BsalGer3674_D_04,LivingSpecimen,Lissotriton,vulgaris,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,4,28,,,,Universities Trier and Braunschweig,,,,,,4/28/2017,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2b71bf58c700a6c9f8f74cda663d84c1b,https://n2t.net/ark:/21547/Dgt2BsalGer3674_D_04,2014-2020,354
Bsal Consortium Germany,Germany,Dalheim,2017,51.148773,6.19797,BsalGer3673_D_03,LivingSpecimen,Lissotriton,helveticus,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,4,28,,,,Universities Trier and Braunschweig,,,,,,4/28/2017,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu286d559db2449cb1d6af4c7c6981bc85c,https://n2t.net/ark:/21547/Dgt2BsalGer3673_D_03,2014-2020,354
Bsal Consortium Germany,Germany,Dalheim,2017,51.148773,6.19797,BsalGer3672_D_02,LivingSpecimen,Lissotriton,vulgaris,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,4,28,,,,Universities Trier and Braunschweig,,,,,,4/28/2017,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2bf109a2df3643d28fff9878e0a3b0f43,https://n2t.net/ark:/21547/Dgt2BsalGer3672_D_02,2014-2020,354
Bsal Consortium Germany,Germany,Dalheim,2017,51.148773,6.19797,BsalGer3671_D_01,LivingSpecimen,Lissotriton,helveticus,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,4,28,,,,Universities Trier and Braunschweig,,,,,,4/28/2017,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2bc0161ff6056542b891a019df6b9fcef,https://n2t.net/ark:/21547/Dgt2BsalGer3671_D_01,2014-2020,354
Bsal Consortium Germany,Germany,Dalheim,2017,51.148773,6.19797,BsalGer3689_D_19,LivingSpecimen,Ichthyosaura,alpestris,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,4,28,,,,Universities Trier and Braunschweig,,,,,,4/28/2017,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2da8fce82b189030f876b4e08ff044ddf,https://n2t.net/ark:/21547/Dgt2BsalGer3689_D_19,2014-2020,354
Bsal Consortium Germany,Germany,Dalheim,2017,51.148773,6.19797,BsalGer3683_D_13,LivingSpecimen,Lissotriton,helveticus,swabbing,quantitative PCR,Bsal,NA,TRUE,NA,NA,FALSE,4,28,,,,Universities Trier and Braunschweig,,,,,,4/28/2017,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu290fcb31007ab40bd046df38af3991a4f,https://n2t.net/ark:/21547/Dgt2BsalGer3683_D_13,2014-2020,354
Bsal Consortium Germany,Germany,Dalheim,2017,51.148773,6.19797,BsalGer3700_D_30,LivingSpecimen,Lissotriton,helveticus,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,4,28,,,,Universities Trier and Braunschweig,,,,,,4/28/2017,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu257da301cb38f17e11c95f7e816417e98,https://n2t.net/ark:/21547/Dgt2BsalGer3700_D_30,2014-2020,354
Bsal Consortium Germany,Germany,Dalheim,2017,51.148773,6.19797,BsalGer3699_D_29,LivingSpecimen,Lissotriton,helveticus,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,4,28,,,,Universities Trier and Braunschweig,,,,,,4/28/2017,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2e743eabd802d3609589040f4774bb05d,https://n2t.net/ark:/21547/Dgt2BsalGer3699_D_29,2014-2020,354
Bsal Consortium Germany,Germany,Dalheim,2017,51.148773,6.19797,BsalGer3698_D_28,LivingSpecimen,Lissotriton,helveticus,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,4,28,,,,Universities Trier and Braunschweig,,,,,,4/28/2017,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu243ec20c597d760254e876b558e3a7232,https://n2t.net/ark:/21547/Dgt2BsalGer3698_D_28,2014-2020,354
Bsal Consortium Germany,Germany,Dalheim,2017,51.148773,6.19797,BsalGer3697_D_27,LivingSpecimen,Lissotriton,vulgaris,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,4,28,,,,Universities Trier and Braunschweig,,,,,,4/28/2017,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2f8b467ac146cd40de08d0ee6d5145424,https://n2t.net/ark:/21547/Dgt2BsalGer3697_D_27,2014-2020,354
Bsal Consortium Germany,Germany,Dalheim,2017,51.148773,6.19797,BsalGer3696_D_26,LivingSpecimen,Lissotriton,helveticus,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,4,28,,,,Universities Trier and Braunschweig,,,,,,4/28/2017,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2726e87ee416da74a30f459556ae80abc,https://n2t.net/ark:/21547/Dgt2BsalGer3696_D_26,2014-2020,354
Bsal Consortium Germany,Germany,Dalheim,2017,51.148773,6.19797,BsalGer3695_D_25,LivingSpecimen,Lissotriton,vulgaris,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,4,28,,,,Universities Trier and Braunschweig,,,,,,4/28/2017,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu22bf2512bbe1061c91a3b178e37e600cf,https://n2t.net/ark:/21547/Dgt2BsalGer3695_D_25,2014-2020,354
Bsal Consortium Germany,Germany,Dalheim,2017,51.148773,6.19797,BsalGer3694_D_24,LivingSpecimen,Lissotriton,vulgaris,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,4,28,,,,Universities Trier and Braunschweig,,,,,,4/28/2017,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2fc396a7013e666914062f07b69c1846b,https://n2t.net/ark:/21547/Dgt2BsalGer3694_D_24,2014-2020,354
Bsal Consortium Germany,Germany,Dalheim,2017,51.148773,6.19797,BsalGer3693_D_23,LivingSpecimen,Lissotriton,helveticus,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,4,28,,,,Universities Trier and Braunschweig,,,,,,4/28/2017,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2420854eca7216786fe14701fabc03d7c,https://n2t.net/ark:/21547/Dgt2BsalGer3693_D_23,2014-2020,354
Bsal Consortium Germany,Germany,Dalheim,2017,51.148773,6.19797,BsalGer3692_D_22,LivingSpecimen,Ichthyosaura,alpestris,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,4,28,,,,Universities Trier and Braunschweig,,,,,,4/28/2017,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu20ad7cf77c0b2fb9624209dc112e823b1,https://n2t.net/ark:/21547/Dgt2BsalGer3692_D_22,2014-2020,354
Bsal Consortium Germany,Germany,Dalheim,2017,51.148773,6.19797,BsalGer3691_D_21,LivingSpecimen,Lissotriton,helveticus,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,4,28,,,,Universities Trier and Braunschweig,,,,,,4/28/2017,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu22db16c279e6375663b684a0ff12c607c,https://n2t.net/ark:/21547/Dgt2BsalGer3691_D_21,2014-2020,354
Bsal Consortium Germany,Germany,Dalheim,2017,51.148773,6.19797,BsalGer3690_D_20,LivingSpecimen,Ichthyosaura,alpestris,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,4,28,,,,Universities Trier and Braunschweig,,,,,,4/28/2017,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu237035861f08f3a1287120365e337ca15,https://n2t.net/ark:/21547/Dgt2BsalGer3690_D_20,2014-2020,354
Bsal Consortium Germany,Germany,Dalheim,2017,51.148773,6.19797,BsalGer3688_D_18,LivingSpecimen,Lissotriton,helveticus,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,4,28,,,,Universities Trier and Braunschweig,,,,,,4/28/2017,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2efac5aee220c5b87df8df64e6bdd89c0,https://n2t.net/ark:/21547/Dgt2BsalGer3688_D_18,2014-2020,354
